0.165238,-0.054871,0.649305,0.034486,0.062064,-0.710119,0.700493,-0.764171,0.471889,0.287516,1.333111,-0.794450,0.044326,-0.475021,-0.293429,-0.646528,1.179048,-0.872670,-0.161478,0.095901,0.246877,-0.111964,-1.057232,1.444155,-0.476253,1.492034,0.545831,0.046800,0.428053,0.032600,-1.379033,-0.250528,1.390541,-0.515520,-0.001300,-0.851143
0.173992,-0.065154,0.654232,0.025268,0.050797,-0.716648,0.695123,-0.725808,0.423422,0.248773,1.241354,-0.783836,-0.002692,-0.419700,-0.301609,-0.634934,1.162703,-0.872670,-0.132337,0.112303,0.260358,-0.094291,-1.271153,1.482851,-0.642052,1.498616,0.569356,0.055006,0.449426,0.050804,-1.444700,-0.310106,1.393086,-0.516733,0.002018,-0.839078
0.182747,-0.076248,0.659938,0.021028,0.040510,-0.721003,0.691427,-0.670159,0.374940,0.234725,1.166058,-0.757656,-0.034391,-0.371085,-0.317597,-0.624337,1.143488,-0.872670,-0.105226,0.131463,0.261516,-0.093638,-1.504167,1.482592,-0.838189,1.514207,0.568076,0.049535,0.442350,0.080334,-1.490234,-0.365331,1.401781,-0.528929,0.010261,-0.833334
0.192760,-0.086466,0.666202,0.024610,0.036150,-0.722367,0.690126,-0.616139,0.328785,0.253491,1.101117,-0.737952,-0.041705,-0.345193,-0.341518,-0.616459,1.119426,-0.858719,-0.075753,0.147714,0.254862,-0.112295,-1.705195,1.460515,-1.006040,1.529307,0.567460,0.047389,0.424671,0.109478,-1.523835,-0.410926,1.412995,-0.547970,0.024346,-0.815147
0.203970,-0.096266,0.673116,0.032987,0.036445,-0.719351,0.692905,-0.565165,0.292379,0.301979,1.021425,-0.736417,-0.028459,-0.329673,-0.369603,-0.617575,1.087742,-0.836179,-0.043862,0.151515,0.246645,-0.141611,-1.864286,1.431781,-1.145510,1.550116,0.583682,0.033267,0.391068,0.133994,-1.551770,-0.452206,1.419464,-0.570777,0.032751,-0.791604
0.215585,-0.105533,0.680703,0.039977,0.042728,-0.715962,0.695683,-0.538381,0.260881,0.324253,0.954383,-0.716777,-0.020044,-0.316505,-0.384296,-0.624906,1.041885,-0.797449,-0.016914,0.152860,0.246865,-0.176851,-1.985390,1.403187,-1.258951,1.567968,0.592747,0.013748,0.339249,0.160344,-1.573183,-0.481829,1.420090,-0.603987,0.043753,-0.763128
0.227291,-0.114554,0.688270,0.046422,0.046095,-0.713074,0.698030,-0.513933,0.224261,0.336865,0.894569,-0.680194,-0.023269,-0.299705,-0.402033,-0.628732,0.997013,-0.755153,0.009426,0.153962,0.241002,-0.197303,-2.095508,1.372183,-1.355857,1.587894,0.603874,0.007290,0.304094,0.191386,-1.587191,-0.511733,1.422015,-0.639324,0.060242,-0.737559
0.239524,-0.123931,0.695031,0.051158,0.046473,-0.710775,0.700016,-0.472271,0.180858,0.347814,0.818441,-0.657169,-0.025902,-0.275972,-0.423178,-0.629191,0.955095,-0.708308,0.051445,0.161816,0.238284,-0.208032,-2.161234,1.339044,-1.400000,1.604644,0.626644,0.005708,0.285632,0.225548,-1.606609,-0.550144,1.434165,-0.664956,0.079598,-0.720863
0.252257,-0.133382,0.700883,0.055978,0.047643,-0.709080,0.701286,-0.430230,0.135471,0.356164,0.736774,-0.638599,-0.016340,-0.263966,-0.446701,-0.612944,0.932677,-0.646583,0.106382,0.175037,0.246437,-0.233400,-2.164458,1.316657,-1.400000,1.608768,0.654483,0.000699,0.292585,0.266279,-1.639606,-0.601412,1.443535,-0.692519,0.090753,-0.721087
0.264981,-0.142627,0.705921,0.064254,0.045441,-0.706579,0.703244,-0.385350,0.074624,0.362128,0.643021,-0.610439,0.003355,-0.281432,-0.478438,-0.540627,0.943073,-0.571471,0.180047,0.183839,0.248294,-0.262026,-2.157259,1.308272,-1.400000,1.595984,0.687452,-0.003449,0.333773,0.307654,-1.675228,-0.657265,1.448746,-0.723446,0.099537,-0.737780
